股票名称,股票代码
VOLATI PREF SHS,'0RLD
CTI BIOPHARMA ORD SHS,'0RLB
PROCREDIT HOLDING ORD SHS,'0RL9
BIURO INWESTYCJI KAPITALOWYCH O,'0RL8
DEUTSCHE CANNABIS ORD SHS,'0RL7
YOUBISHENG GREEN PAPER K ORD SH,'0RL6
SERVICE POINT SOLUTIONS ORD SHS,'0RL5
CATELLA B ORD SHS,'0RL4
CATELLA A ORD SHS,'0RL3
CENERGY ORD SHS,'0RL2
B3IT MANAGEMENT ORD SHS,'0RL1
SKELJUNGUR ORD SHS,'0RL0
CELON PHARMA ORD SHS,'0RKX
VARIA US PROP ORD SHS,'0RKW
EDGEWARE ORD SHS,'0RKV
GRODNO ORD SHS,'0RKU
SELVITA ORD SHS,'0RKT
IZO-BLOK ORD SHS,'0RKS
LABO PRINT ORD SHS,'0RKR
INDATA ORD SHS,'0RKQ
APS ENERGIA ORD SHS,'0RKP
ELEMENTAL HOLDING ORD SHS,'0RKO
ADIUVO INVESTMENT ORD SHS,'0RKN
BIOMED LUBLIN WYTW SUROWIC I SZ,'0RKM
XVIVO PERFUSION ORD SHS,'0RKL
VOLATI ORD SHS,'0RKK
SERNEKE GROUP ORD SHS,'0RKE
ARTIFEX MUNDI ORD SHS,'0RKD
STELMET ORD SHS,'0RKA
ALLIGATOR BIOSCIENCE ORD SHS,'0RK9
MAX AUTOMATION N ORD SHS,'0RK5
ASM GROUP ORD SHS,'0RK3
PGS SOFTWARE ORD SHS,'0RK2
PLAYWAY ORD SHS,'0RJZ
ABEO ORD SHS,'0RJY
INTERNATIONELLA ENGELSKA SKOLAN,'0RJX
DIONIC EBE ORD SHS,'0RJL
VIVID GAMES ORD SHS,'0RJG
VA Q TEC ORD SHS,'0RJD
SOCIETE LDC ORD SHS,'0RJ6
HANSAMATRIX ORD SHS,'0RJ3
HESSE NEWMAN CAPITAL K ORD SHS,'0RJ2
MEDIACAP ORD SHS,'0RJ1
INTERCONTINENTAL INTERNATIONAL,'0RJ0
GLOBANT ORD SHS,'0RIX
TREASURE ORD SHS,'0RIV
TARGOVAX ORD SHS,'0RIS
LHV GROUP ORD SHS,'0RIR
DIEBOLD NIXDORF ORD SHS,'0RIO
GENSIGHT BIOLOGICS ORD SHS,'0RIM
LA FRANCAISE DE L'ENERGIE ORD S,'0RIL
ORCHESTRA PREMAMAN ORD SHS,'0RIJ
ALPHABET INC ALPHABET ORD  CLAS,'0RIH
DECHENG TECHNOLOGY ORD SHS,'0RIF
A S COMPANY ORD SHS,'0RIB
DIAGNOSTIC MEDICAL SYSTEMS ORD,'0RIA
ELVE ORD SHS,'0RI4
PARETO BANK ORD SHS,'0RI3
AIRWAY MEDIX ORD SHS,'0RI2
AUTO PARTNER ORD SHS,'0RI1
AURES TECHNOLOGIES ORD SHS,'0RI0
I2 DEVELOPMENT ORD SHS,'0RHW
INVESTIS N ORD SHS,'0RHV
FLUGHAFEN WIEN ORD SHS,'0RHU
SIF HOLDING ORD SHS,'0RHT
KUROS BIOSCIENCES ORD SHS,'0RHR
TF BANK ORD SHS,'0RHM
GENEURO ORD SHS,'0RHK
DF DEUTSCHE FORFAIT ORD SHS,'0RHB
NORDIC WATERPROOFING HOLDING OR,'0RH9
NYRSTAR ORD SHS,'0RH8
BONAVA LINE A ORD SHS,'0RH6
SINGULUS TECHNOLOGIES K ORD SHS,'0RH3
KINNEVIK ORD SHS,'0RGZ
ITAB SHOP CONCEPT ORD SHS B,'0RGW
ARCHICOM ORD SHS,'0RGS
X TRADE BROKERS DOM MAKLERSKI O,'0RGR
ASIT BIOTECH ORD SHS,'0RGO
GLOBAL GRAPHICS ORD SHS,'0RGN
OSCAR PROPERTIES HOLDING LINE B,'0RGM
BE GROUP ORD SHS,'0RGK
TRENTION ORD SHS,'0RGJ
COSMO PHARMACEUTICALS ORD SHS,'0RGI
COIMA RES ORD SHS,'0RGG
QUABIT IMMOBILIARIA ORD SHS,'0RGF
INVESTMENT ORESUND ORD SHS,'0RGB
POLSKI BANK KOMOREK MACIERZYSTY,'0RGA
MASTER PHARM ORD SHS,'0RG9
VPB VADUZ ORD SHS,'0RG7
FLUGHAFEN ZUERICH ORD SHS,'0RG6
QT GROUP ORD SHS,'0RG5
PARQUES REUNIDOS COMMON STOCK O,'0RG3
LEHTO GROUP ORD SHS,'0RFZ
ENDOMINES ORD SHS,'0RFY
BELL FOOD GROUP ORD SHS,'0RFX
TIVOLI ORD SHS,'0RFR
SIILI SOLUTIONS ORD SHS,'0RFO
FIGEAC AERO ORD SHS,'0RFM
VAT GROUP ORD SHS,'0RFL
SARE ORD SHS,'0RFJ
BRAIN BIOTECHNOLOGY RESEARCH AN,'0RFI
SENVION ORD SHS,'0RFB
UNIWHEELS ORD SHS,'0RF9
KORPORACJA KGL ORD SHS,'0RF8
TAALERI ORD SHS,'0RF6
INTERNATIONAL FLAVORS & FRAGRAN,'0RF3
WISEKEY N ORD SHS,'0RF1
ADDLIFE ORD SHS,'0REZ
GARO ORD SHS,'0REY
DEXIA ORD SHS,'0REX
ZUEBLIN IMMOBILIEN HOLDING ORD,'0REW
SINO-GERMAN UNITED K ORD SHS,'0REV
BLUE VISION ORD SHS,'0REU
CONSTELLATION BRANDS ORD SHS CL,'0REP
SWATCH GROUP I 2. LINE ORD SHS,'0REO
EDWARDS LIFESCIENCES ORD SHS,'0REN
SWATCH GROUP N 2. LINE ORD SHS,'0REM
TRACTOR SUPPLY ORD SHS,'0REL
TRANSDIGM GROUP ORD SHS,'0REK
ENTER AIR ORD SHS,'0REF
ENERGIJOS SKIRSTYMO OPERATORIUS,'0REC
BQ CANT VALAIS ORD SHS,'0RE6
11 BIT STUDIOS ORD SHS,'0RE0
NBG PANGAEA REAL ESTATE INVESTM,'0RDR
LOKUM DEWELOPER ORD SHS,'0RDQ
ATOMENERGOREMONT AD ORD SHS,'0RDP
ORION ORD SHS,'0RDN
COMPANIA ESPANOLA DE VIVIENDAS,'0RDL
KRYNICA VITAMIN ORD SHS,'0RDK
VITEC SOFTWARE GROUP B ORD SHS,'0RDI
HEXATRONIC GROUP AB ORD SHS,'0RDH
STEINHOFF INTERNATIONAL HOLDING,'0RDG
DEUTSCHE KONSUM REIT ORD SHS,'0RDE
CURETIS ORD SHS,'0RDD
WISE GROUP ORD SHS,'0RDC
ORYZON GENOMICS ORD SHS,'0RDB
CONSTI GROUP ORD SHS,'0RD9
MALTA PROPERTIES COMPANY ORD SH,'0RD5
EVLI PANKKI ORD SHS,'0RD4
KOFOLA CESKOSLOVENSKO ORD SHS,'0RD3
OPENJOBMETIS SPA AGENZIA PER IL,'0RD2
CAMURUS ORD SHS,'0RD1
SPAREKASSEN SJAELLAND-FYN ORD S,'0RD0
CAPITAL ONE ORD SHS,'0RCZ
EDAG ENGINEERING GROUP ORD SHS,'0RCX
KID ORD SHS,'0RCW
ATTICA BANK ORD SHS,'0RCU
NICOX ORD SHS,'0RCQ
SIRMA GROUP HOLDING AD ORD SHS,'0RCM
STEILMANN ORD SHS,'0RCJ
WITTCHEN ORD SHS,'0RCI
ALPINE SELECT 2L ORD SHS,'0RCF
SWISS RE N 2L ORD SHS,'0RCE
SRP GROUPE ORD SHS,'0RCC
AVES ONE ORD SHS,'0RC8
PREBET ORD SHS,'0RC5
ROMCAB ORD SHS,'0RC4
SIMINN ORD SHS,'0RBU
KIADIS PHARMA ORD SHS,'0RBP
BERENTZEN GRUPPE ORD SHS,'0RBL
AILLERON ORD SHS,'0RBF
CAPELLI ORD SHS,'0RBB
ARCHER ORD SHS,'0RBA
LAGERCRANTZ GROUP B ORD SHS,'0RB7
LABORATORIO REIG JOFRE ORD SHS,'0RB1
ESOTIQ & HENDERSON ORD SHS,'0RAV
MECANICA FINA ORD SHS,'0RAT
INVL BALTIC REAL ESTATE ORD SHS,'0RAS
STRATEC BIOMEDICAL ORD SHS,'0RAR
POZNANSKA KORPORACJA BUDOWLANA,'0RAO
VISTIN PHARMA ORD SHS,'0RAM
ALTICE CLASS B ORD SHS,'0RAL
PIONEER PROPERTY GROUP PREF SHS,'0RAJ
YOUR FAMILY ENTERTAINMENT N ORD,'0RAH
CERENIS THERAPEUTICS ORD SHS,'0RAG
AMPLITUDE SURGICAL ORD SHS,'0RAF
AMOEBA ORD SHS,'0RAE
ORPHAN SYNERGY EUROPE IMMUNOTHE,'0RAD
CNOVA ORD SHS,'0RAB
SAFE ORTHOPAEDICS SAS ORD SHS,'0RAA
ABIVAX ORD SHS,'0RA9
HIPAY GROUP ORD SHS,'0RA7
ALTUR INVESTISSEMENT ORD SHS,'0RA6
ELECTRO POWER SYSTEMS ORD SHS,'0RA5
SUNEX ORD SHS,'0R9W
ATAL ORD SHS,'0R9V
PAYPAL HOLDINGS INC PAYPAL HOLD,'0R9U
PHARMAGEST INTERACTIVE ORD SHS,'0R9T
JACQUES BOGART ORD SHS,'0R9Q
ADUX ORD SHS,'0R9M
IAR BRASOV ORD SHS,'0R9J
BANCA SISTEMA ORD SHS,'0R9H
NATURHOUSE HEALTH ORD SHS,'0R9G
AEROPORTO GUGLIELMO MARCONI DI,'0R9D
ELUMEO ORD SHS,'0R9B
BRASTER ORD SHS,'0R94
SPORTAMORE ORD SHS,'0R92
CASSIOPEA ORD SHS,'0R8Y
PLAZZA AG ORD SHS,'0R8X
COLLECTOR ORD SHS,'0R8T
MULTICONSULT ORD SHS,'0R8N
CLASS EDITORI ORD SHS,'0R8L
MARS ONE VENTURES ORD SHS,'0R8K
MASSIMO ZANETTI BEVERAGE GROUP,'0R8I
PIHLAJALINNA ORD SHS,'0R8H
EOLUS VIND B ORD SHS,'0R8F
I GRANDI VIAGGI ORD SHS,'0R8E
HELIOCENTRIS ENERGY SOLUTIONS O,'0R8C
STARAMBA ORD SHS,'0R8A
SIXT LEASING ORD SHS,'0R88
INVISIO COMMUNICATIONS ORD SHS,'0R86
TCHAIKAPHARMA ORD SHS,'0R83
OSCAR PROPERTIES PREF SHS,'0R7U
TINC COMM ORD SHS,'0R7T
SVENSKA HANDELSBANKEN ORD SHS,'0R7S
HEMFOSA FASTIGHETER PREF SHS,'0R7N
BANCA CARIGE SPA CASSA DI RISPA,'0R7M
BANCA CARIGE SPA CASSA DI RISPA,'0R7L
ROY CERAMICS ORD SHS,'0R7I
WIRTUALNA POLSKA HOLDING ORD SH,'0R7A
CSEPEL HOLDING NYRT CSEPEL HOLD,'0R75
IDEA BANK ORD SHS,'0R73
EIK FASTEIGNAFELAG ORD SHS,'0R70
MOBILEZONE ORD SHS,'0R6V
4SC AG 4 SC K ORD SHS,'0R6U
ZEHNDER GROUP ORD SHS,'0R6S
TEAM TANKERS INTERNATIONAL ORD,'0R6Q
REITIR FASTEIGNAFELAG ORD SHS,'0R6P
PRIVATE EQUITY MANAGERS ORD SHS,'0R6O
BALOISE-HOLDING N 2L ORD SHS,'0R6N
INTERSHOP HOLDING N ORD SHS,'0R6M
NEWAG ORD SHS,'0R6I
CARE PROPERTY INV ORD SHS,'0R6H
DOGI INTERNATIONAL FABRICS ORD,'0R6G
SANTUMAS SHAREHOLDINGS PLC ORD,'0R6F
LUCAS BOLS AMSTERDAM ORD SHS,'0R6E
ASIAKASTIETO GROUP ORD SHS,'0R6B
OSCAR PROPERTIES ORD SHS,'0R69
DEKPOL ORD SHS,'0R68
OTP BANKA SLOVENSKO ORD SHS,'0R67
GROUPE PARTOUCHE ORD SHS,'0R62
INVL TECHNOLOGY ORD SHS,'0R60
HELLENIC BANK ORD SHS,'0R5Q
MYLAN ORD SHS,'0R5P
SUNRISE COMMUNICATIONS GROUP OR,'0R5G
INVL BALTIC FARMLAND ORD SHS,'0R5F
BONE THERAPEUTICS ORD SHS,'0R55
ELTEL ORD SHS,'0R53
FERRATUM ORD SHS,'0R4W
BANZAI ORD SHS,'0R4T
CDRL ORD SHS,'0R4N
LUNDIN GOLD ORD SHS,'0R4M
INTERNET MEDIA SERVICES ORD SHS,'0R4I
SYNEKTIK ORD SHS,'0R4F
EVEREST INVESTMENTS ORD SHS,'0R4E
POLWAX ORD SHS,'0R4D
SKARBIEC HOLDING ORD SHS,'0R4C
VIGO SYSTEM ORD SHS,'0R4B
KLOVERN ORD SHS,'0R4A
KLOVERN PREF CONV PRF,'0R49
RAK PETROLEUM ORD SHS,'0R47
C-RAD ORD SHS,'0R44
NP3 FASTIGHETER ORD SHS,'0R43
RAI WAY SPA ORD SHS,'0R40
UBS GROUP REGISTERED ORD SHS,'0R3T
ARTEA ORD SHS,'0R3S
PERROT DUVAL ORD SHS,'0R3Q
FENGHUA SOLETECH ORD SHS,'0R3O
PROBIODRUG ORD SHS,'0R3M
GOLDMAN SACHS GROUP INC GOLDMAN,'0R3G
PREMIER GOLD MINES ORD SHS,'0R3F
LOCKHEED MARTIN ORD SHS,'0R3E
EBAY INC EBAY ORD (CDI),'0R3D
AMERICAN EXPRESS ORD SHS,'0R3C
IROBOT ORD SHS,'0R38
BERKSHIRE HATHAWAY INC BERKSHIR,'0R37
CAMECO ORD SHS,'0R35
JOHNSON & JOHNSON JOHNSON &#38;,'0R34
EMERSON ELECTRIC ORD SHS,'0R33
ABERCROMBIE AND FITCH ORD CLASS,'0R32
VF ORD SHS,'0R30
MASTERCARD INC MASTERCARD ORD  ,'0R2Z
ADOBE SYSTEM ORD SHS,'0R2Y
CORNING ORD SHS,'0R2X
JC PENNEY ORD SHS,'0R2W
APPLE INC APPLE ORD (CDI),'0R2V
STRYKER ORD SHS,'0R2S
CHEVRON CORP CHEVRON ORD (CDI),'0R2Q
DEERE ORD SHS,'0R2P
RAYTHEON TECHNOLOGIES CORP UNIT,'0R2N
REGENERON PHARMACEUTICALS ORD S,'0R2M
T MOBILE US ORD SHS,'0R2L
AGNICO EAGLE MINES ORD SHS,'0R2J
UNDER ARMOUR ORD SHS CLASS A,'0R2I
TEXAS INSTRUMENT ORD SHS,'0R2H
UNION PACIFIC ORD SHS,'0R2E
ENDEAVOUR SILVER ORD SHS,'0R2C
DANAHER ORD SHS,'0R2B
HBM HEALTHCARE INVESTMENTS ORD,'0R2A
INTUITIVE SURGICAL ORD SHS,'0R29
PROSPECT CAPITAL ORD SHS,'0R25
INTEL CORP INTEL CORPORATION OR,'0R24
HALLIBURTON ORD SHS,'0R23
SANTACRUZ SILVER MINING ORD SHS,'0R20
ORACLE CORP ORACLE ORD (CDI),'0R1Z
GENERAL MILLS ORD SHS,'0R1X
WAL-MART STORES INC WALMART STO,'0R1W
EXPEDIA ORD SHS,'0R1T
KELLOGG ORD SHS,'0R1R
AMAZON.COM INC AMAZON COM ORD (,'0R1O
EXXON MOBIL CORP EXXON MOBIL OR,'0R1M
GROUPON ORD SHS,'0R1H
HOME DEPOT INC HOME DEPOT ORD (,'0R1G
NINTENDO ORD SHS,'0R1E
SANGAMO THERAPEUTICS ORD SHS,'0R1D
GOPRO ORD SHS CLASS A,'0R1C
BIOGEN INC ORD SHS,'0R1B
BECTON DICKINSON ORD SHS,'0R19
BEST BUY ORD SHS,'0R18
MCDONALD'S CORP MCDONALD'S ORD ,'0R16
SOFTBANK GROUP ORD SHS,'0R15
CHURCH AND DWIGHT ORD SHS,'0R13
SABINA GOLD AND SILVER ORD SHS,'0R11
TESLA INC TESLA ORD (CDI),'0R0X
SUNPOWER ORD SHS,'0R0V
COEUR MINING ORD SHS,'0R0U
AMGEN INC AMGEN ORD (CDI),'0R0T
BLACKBERRY ORD SHS,'0R0P
UNITEDHEALTH GROUP INC UNITEDHE,'0R0O
CISCO SYSTEMS INC CISCO SYSTEMS,'0R0K
THERMO FISHER SCIENTIFIC ORD SH,'0R0H
MONDELEZ INTERNATIONAL ORD SHS,'0R0G
GENERAL MOTORS CO GENERAL MOTOR,'0R0E
GREAT PANTHER SILVER ORD SHS,'0R0D
HECLA MINING ORD SHS,'0R0A
SPLUNK ORD SHS,'0R09
UNITED PARCEL SERVICE ORD SHS C,'0R08
PAN AMERICAN SILVER ORD SHS,'0R07
FIRST SOLAR ORD SHS,'0R06
TRAVELERS COMPANIES ORD SHS,'0R03
ORGANOVO HOLDINGS ORD SHS,'0R02
CERNER ORD SHS,'0R00
BLACKROCK ORD SHS,'0QZZ
FIREEYE ORD SHS,'0QZY
FEDEX ORD SHS,'0QZX
VERTEX PHARMACEUTICALS ORD SHS,'0QZU
TRIPADVISOR ORD SHS,'0QZS
BOMBARDIER ORD SHS CLASS B,'0QZP
WALT DISNEY CO WALT DISNEY ORD ,'0QZO
ALEXION PHARMACEUTICALS ORD SHS,'0QZM
GLU MOBILE ORD SHS,'0QZL
COCA-COLA CO COCA-COLA ORD (CDI,'0QZK
FACEBOOK INC FACEBOOK CLASS A  ,'0QZI
WESTERN DIGITAL ORD SHS,'0QZF
GOLD STANDARD VENTURES ORD SHS,'0QZE
TWITTER INC TWITTER ORD (CDI),'0QZB
CONOCOPHILLIPS ORD SHS,'0QZA
KANDI TECHNOLOGIES GROUP ORD SH,'0QZ7
NIKE INC NIKE ORD  CLASS B (CDI,'0QZ6
COGNIZANT TECHNOLOGY SOLUTIONS,'0QZ5
DELTA AIR LINES ORD SHS,'0QZ4
SILVERCORP METALS ORD SHS,'0QZ2
AT&T INC. AT&#38;T ORD (CDI),'0QZ1
VISA INC VISA ORD  CLASS A (CDI,'0QZ0
FRANCO NEVADA ORD SHS,'0QYZ
HARLEY DAVIDSON ORD SHS,'0QYY
MORGAN STANLEY ORD SHS,'0QYU
SIERRA WIRELESS ORD SHS,'0QYT
PANASONIC ORD SHS,'0QYR
MICROSOFT CORP MICROSOFT ORD (C,'0QYP
B2GOLD ORD SHS,'0QYN
FORTUNA SILVER MINES ORD SHS,'0QYM
RAMBUS ORD SHS,'0QYL
WYNN RESORTS LTD WYNN RESORTS O,'0QYK
SALESFORCE.COM INC SALESFORCE.C,'0QYJ
NETFLIX INC NETFLIX ORD (CDI),'0QYI
3D SYSTEMS ORD SHS,'0QYH
COMCAST CORP COMCAST A ORD (CDI,'0QYF
ENPHASE ENERGY ORD SHS,'0QYE
YUM BRANDS ORD SHS,'0QYD
EXONE ORD SHS,'0QY8
LAS VEGAS SANDS ORD SHS,'0QY4
NORCOM INFORMATION TECHNOLOGY K,'0QY2
MOLECULAR PARTNERS ORD SHS,'0QXX
IMAGE SYSTEMS ORD SHS,'0QXW
EMAS OFFSHORE ORD SHS,'0QXQ
SNOWBIRD ORD SHS,'0QXO
STOCKHOLM IT VENTURES ORD SHS,'0QXJ
EPIGENOMICS N ORD SHS,'0QXH
AQUALIS ORD SHS,'0QXF
TORPOL ORD SHS,'0QXB
ABO GROUP ENVIRONMENT ORD SHS,'0QXA
TERMOREX ORD SHS,'0QX9
ALTUS TOWARZYSTWO FUNDUSZY INWE,'0QX8
ENERGA ORD SHS,'0QX7
HAVYARD GROUP ORDINARY SHS,'0QWR
ALUMETAL ORD SHS,'0QWL
NEXT BIOMETRICS GROUP ORD SHS,'0QWK
ZALARIS ORD SHS,'0QWF
MAGSEIS ORD SHS,'0QWE
AUSTRIA MIKRO SYSTEME ORD SHS,'0QWC
BREDERODE ORD SHS,'0QWB
SFS GROUP ORD SHS,'0QW8
VOLTALIA ORD SHS,'0QW7
WILEX ORD SHS,'0QW5
INTERMA TRADE ORD SHS,'0QW3
FINANCIAL ASSETS MANAGEMENT GRO,'0QW2
CONZZETA HOLDING ORD SHS,'0QW1
ELECTRICA SA ORD SHS,'0QVZ
PCC ROKITA ORD SHS,'0QVX
ATEME ORD SHS,'0QVW
SCANDI STANDARD ORD SHS,'0QVR
SERGEFERRARI GROUP ORD SHS,'0QVG
FENIX OUTDOOR INTERNATIONAL B O,'0QVE
PIXIUM VISION ORD SHS,'0QVB
JJ AUTO ORD SHS,'0QVA
7C SOLARPARKEN AG 7C SOLARPARKE,'0QV6
GLARNER KANTONALBANK ORD SHS,'0QV3
BACTIGUARD HOLDING ORD SHS,'0QV2
BESQAB PROJEKT OCH FASTIGHETER,'0QUY
MYHAMMER HOLDING ORD SHS,'0QUW
EPISURF MEDICAL ORD SHS,'0QUT
G5 ENTERTAINMENT ORD SHS,'0QUS
LUCARA DIAMOND ORD SHS,'0QUI
SBC SVERIGES BOSTADSRATTSCENTRU,'0QUH
ISAGRO AZIONI SVILUPPO PREF SHS,'0QUE
MAINSTAY MEDICAL INTERNATIONAL,'0QUD
SLM SOLUTIONS GROUP ORD SHS,'0QUC
GABETTI PROPERTY SOLUTIONS ORD,'0QU7
HIAG IMMOBILIEN HOLDING ORD SHS,'0QU6
AIROPACK TECHNOLOGY GROUP ORD S,'0QU4
PHOENIX CAPITAL HOLDING AD ORD,'0QU3
LEVENTURE GROUP ORD SHS,'0QU2
PRIME CAR MANAGEMENT ORD SHS,'0QU1
INSR INSURANCE GROUP ORD SHS,'0QU0
OEM INTERNATIONAL B ORD SHS,'0QTY
I A R SYSTEMS GROUP ORD SHS,'0QTV
FERMENTALG ORD SHS,'0QTJ
GRANDI HF ORD SHS,'0QTG
MCPHY ENERGY ORD SHS,'0QTF
LIVECHAT SOFTWARE ORD SHS,'0QTE
SUPERSONIC IMAGINE ORS SHS,'0QTD
AWOX ORD SHS,'0QTC
CUBE.ITG ORD SHS,'0QTB
COMPERIA.PL ORD SHS,'0QT9
GAM HOLDING 2L ORD SHS,'0QT7
GENOMIC VISION ORD SHS,'0QT4
LASTMINUTE ORD SHS,'0QT0
CROWN ENERGY ORD SHS,'0QSX
EKINOPS ORD SHS,'0QSV
OREGE ORD SHS,'0QSU
SKUPINA PRVA PREF SHS,'0QST
ERYTECH PHARMA ORD SHS,'0QSS
CAPITAL PARK ORD SHS,'0QSR
MND GROUP ORD SHS,'0QSO
SCAPIS ORD SHS,'0QSN
IMPLANET ORD SHS,'0QSM
BLUE SOLUTIONS ORD SHS,'0QSL
CONSTELLIUM ORD SHS CLASS A,'0QSG
YMAGIS ORD SHS,'0QSE
GURKTALER V PREF SHS,'0QSC
GURKTALER S ORD SHS,'0QSB
EDREAMS ODIGEO ORD SHS,'0QS9
EDREAMS ODIGEO ORD SHS,'0QS9
SJOVA-ALMENNAR ORD SHS,'0QS8
VALNEVA SE VOR PREF SHS,'0QS6
BOSSARD HOLDING ORD SHS,'0QS5
THURGAUER KANTONALBANK ORD SHS,'0QS4
AUTOHELLAS ORD SHS,'0QRV
TEXIM BANK AD SOFIA ORD SHS,'0QRP
SYNTHETICA AD ORD SHS,'0QRO
REGALA INVEST AD ORDINARY SHS,'0QRM
RESERVE CAPITAL REIT,'0QRK
GALATA INVESTMENT COMPANY AD-VA,'0QRJ
ELANA AGROCREDIT AD SOFIA ORD S,'0QRI
REAL BULLAND AD SOFIA ORD SHS,'0QRH
BUFAB AB ORD SHS,'0QRA
MEDICALGORITHMICS ORD SHS,'0QR8
1STE NEDERLANDSCHE OG MIJ ORD S,'0QR5
PG&E ORD SHS,'0QR3
SCHWEITER TECHNOLOGIES ORD SHS,'0QR1
ADVAL TECH HOLDING ORD SHS,'0QR0
ST.GALLER KANTONALBANK ORD SHS,'0QQZ
BANK ROTHSCHILD ORD SHS,'0QQW
AIRESIS SA ORD SHS,'0QQV
NEW VENTURETEC ORD SHS,'0QQU
EDISUN POWER EUROPE ORD SHS,'0QQT
GURIT HOLDING ORD SHS,'0QQR
SIEGFRIED HOLDING ORD SHS,'0QQO
BUCHER INDUSTRIES ORD SHS,'0QQN
IVF HARTMANN HOLDING ORD SHS,'0QQM
WALTER MEIER ORD SHS,'0QQK
EVOLVA HOLDING ORD SHS,'0QQJ
HOCHDORF HOLDING ORD SHS,'0QQI
ADECCO N ORD SHS,'0QQH
ROMANDE ENERGY HOLDING ORD SHS,'0QQG
MIKRON HOLDING ORD SHS,'0QQF
DKSH HOLDING ORD SHS,'0QQE
ZIMMER BIOMET HOLDINGS ORD SHS,'0QQD
VETROPACK HOLDING ORD SHS,'0QQB
STARRAG GROUP HOLDING ORD SHS,'0QQA
SULZER AG ORD SHS,'0QQ9
GOLD FIELDS ORD SHS,'0QQ8
MEYER BURGER TECHNOLOGY ORD SHS,'0QQ7
ROCHE HOLDING ORD SHS,'0QQ6
BASELLAND KTBK ORD SHS,'0QQ4
BALOISE-HOLDING ORD SHS,'0QQ3
GEBERIT ORD SHS,'0QQ2
ENR RUSSIA INVEST ORD SHS,'0QQ1
BKW N ORD SHS,'0QQ0
SONOVA HOLDING ORD SHS,'0QPY
ZUG ESTATES HOLDING ORD SHS,'0QPW
VON ROLL ORD SHS,'0QPV
VALIANT HOLDING ORD SHS,'0QPU
PANALPINA WELTTRANSPORT HOLDING,'0QPT
CICOR TECHNOLOGIES B ORD SHS,'0QPR
HUEGLI HOLDING ORD SHS,'0QPN
BB BIOTECH 2ND LINE ORD SHS,'0QPM
CEMBRA MONEY BANK ORD SHS,'0QPJ
SCHMOLZ + BICKENBACH ORD SHS,'0QPH
MCH GROUP ORD SHS,'0QPF
ALLREAL HOLDING ORD SHS,'0QPD
BANQUE CANTONALE VAUDOISE ORD S,'0QP8
COLTENE HOLDING ORD SHS,'0QP7
LECLANCHE ORD SHS,'0QP6
CALIDA HOLDING ORD SHS,'0QP3
ZURICH INSURANCE GROUP ORD SHS,'0QP2
CHOCOLADEFABRIKEN LINDT & SPRUE,'0QP1
ALPIQ HOLDING ORD SHS,'0QP0
ORASCOM DEVELOPMENT HOLDING ORD,'0QOY
GOLDBACH MEDIA ORD SHS,'0QOX
TRANSOCEAN ORD SHS,'0QOW
SCHINDLER HOLDING ORD SHS,'0QOT
PEPSICO INC PEPSICO ORD (CDI),'0QOS
PARGESA HOLDING ORD SHS,'0QOR
PARTNERS GROUP HOLDING ORD SHS,'0QOQ
SYNGENTA ORD SHS,'0QOP
CASTLE PRIVATE ORD SHS,'0QOO
ASCOM HOLDING ORD SHS,'0QON
KARDEX AG ORD SHS,'0QOL
PEACH PROPERTY GROUP ORD SHS,'0QOJ
NEWRON PHARMACEUTICALS ORD SHS,'0QOI
ENERGIEDIENST HOLDING ORD SHS,'0QOH
SWISS PRIME SITE ORD SHS,'0QOG
BFW LIEGENSCHAFTEN ORD SHS,'0QOE
ALPINE SELECT ORD SHS,'0QOD
HBM HEALTHCARE INVESTMENTS ORD,'0QOC
AUTONEUM HOLDING ORD SHS,'0QOB
TAMEDIA ORD SHS,'0QO9
PSP SWISS PROPERTY ORD SHS,'0QO8
BARRY CALLEBAUT ORD SHS,'0QO7
NEBAG AG ORD SHS,'0QO5
FORMULAFIRST ORD SHS,'0QO4
OC OERLIKON ORD SHS,'0QO3
BURKHALTER HOLDING ORD SHS,'0QO2
AEVIS HOLDING SA ORD SHS,'0QO0
CPH CHEMIE PAPIER HOLDING ORD S,'0QNZ
LUMX GROUP LIMITED ORD SHS,'0QNW
ADDEX THERAPEUTICS ORD SHS,'0QNV
LUZERNER KTBANK ORD SHS,'0QNU
IMPLENIA ORD SHS,'0QNT
PERFECT HOLDING ORD SHS,'0QNS
KUDELSKI ORD SHS,'0QNQ
LONZA GROUP ORD SHS,'0QNO
BURCKHARDT COMPRESSION HOLDING,'0QNN
ADECCO ORD SHS,'0QNM
EEII ORD SHS,'0QNL
WARTECK INVEST ORD SHS,'0QNK
DAETWYLER HOLDING ORD SHS,'0QNJ
U-BLOX HOLDING ORD SHS,'0QNI
HUBER & SUHNER ORD SHS,'0QNH
JUNGFRAUBAHN HOLDING ORD SHS,'0QNG
LEONTEQ ORD SHS,'0QNE
BACHEM ORD SHS,'0QND
BASILEA PHARMACEUTICA ORD SHS,'0QNA
CHAM PAPER GROUP HOLDING ORD SH,'0QN9
VAUDOISE ASSURANCES ORD SHS,'0QN7
SWISS FINANCE & PROPERTY INVEST,'0QN6
ZUGER KTBK ORD SHS,'0QN4
GAM HOLDING ORD SHS,'0QN3
INTERROLL HOLDING ORD SHS,'0QN2
